time_ms_,trace1,trace2,trace3,trace4,trace5,trace6,trace7,trace8,trace9,trace10,trace11
2392,0.428732022273092,0.35836641803655,0.493804638580337,0.810761209875913,1.3182653466262,2.0580382478033,2.86661999206127,3.6748903840881,4.54231770003061,5.35712648891128,6.12959137435757
2392.5,0.423439034343795,0.363036701503577,0.486332185033094,0.797061711705967,1.34379622957928,2.04278198847768,2.85416590281586,3.68049472424853,4.5529036758892,5.35806054560468,6.13395030559346
2393,0.420948216494714,0.389190288918929,0.478859731485851,0.807336335333427,1.35313679651333,2.06457664465714,2.85977024297629,3.6748903840881,4.55134691473353,5.36459894245852,6.14235681583411
2393.5,0.424061738806065,0.38016107421601,0.46796240339612,0.793636837163481,1.34473028627268,2.05367931656741,2.84077775687705,3.68983529118258,4.54418581341742,5.36335353353398,6.12803461320189
2394,0.429043374504228,0.377358904135794,0.486020832801959,0.806402278640021,1.33850324164998,2.03904576170405,2.85167508496678,3.69045799564485,4.55632855043169,5.35619243221787,6.11558052395649
2394.5,0.422816329881525,0.37953836975374,0.473566743556553,0.830376400437428,1.34690975189063,2.06052906565238,2.85229778942905,3.6873444733335,4.55975342497417,5.3546356710622,6.13488436228686
2395,0.434959066895795,0.360857235885631,0.475746209174499,0.790523314852129,1.33850324164998,2.07111504151097,2.83984370018364,3.68142878094194,4.54947880134671,5.34903133090176,6.13208219220665
2395.5,0.432156896815579,0.383585948758497,0.485086776108553,0.809204448720238,1.33414431041409,2.06364258796373,2.84856156265543,3.68858988225804,4.55508314150715,5.35339026213766,6.13986599798503
2396,0.427797965579687,0.375802142980118,0.472321334632013,0.797061711705967,1.3307194358716,2.04340469293995,2.85447725504699,3.6811174287108,4.54574257457309,5.3617967723783,6.10966483156492
2396.5,0.433090953508984,0.374556734055577,0.476057561405634,0.806713630871157,1.3465983996595,2.06270853127033,2.85665672066494,3.68703312110237,4.54792204019104,5.36024001122263,6.12429838642827
2397,0.421259568725849,0.365216167121523,0.481350549334932,0.800486586248454,1.33788053718771,2.06146312234578,2.85292049389132,3.6758244407815,4.54169499556834,5.3493426831329,6.12087351188578
2397.5,0.432468249046714,0.373934029593307,0.487577593957635,0.79301413270121,1.34504163850382,2.04433874963335,2.85292049389132,3.68578771217783,4.57251886645072,5.34529510412814,6.12243027304146
2398,0.413787115178606,0.384208653220767,0.472009982400877,0.801731995172994,1.34192811619247,2.05585878218535,2.84326857472613,3.69357151795621,4.53453389425223,5.35930595452922,6.11464646726308
