Group,file,param,value
Mgat1KO,15n03002,10,1150.9782001736157
Mgat1KO,15n03005,10,1163.4576168992523
Mgat1KO,15n03008,10,1117.5635502685188
Mgat1KO,15n03011,10,1114.136660509383
Mgat1KO,15n03014,10,1800.820033831845
Mgat1KO,15n03017,10,1999.9946104149844
Mgat1KO,15n03028,10,1999.9912958218695
Mgat1KO,15n04002,10,1122.1412352504854
Mgat1KO,15n04009,10,1999.9824192334902
Mgat1KO,15n04014,10,1754.6571493911167
Mgat1KO,15n04017,10,1574.4503756438212
Mgat1KO,15n04020,10,1312.7894713404185
Mgat1KO,15n04023,10,1489.9567040815814
Mgat1KO,15n04026,10,1209.2122352945767
Mgat1KO,15n04029,10,1232.9177058393354
Mgat1KO,15n09002,10,1661.5901361995175
Mgat1KO,15n09005,10,1706.2653610189368
Mgat1KO,15n20005,10,1999.9991416879154
Mgat1KO,15n20008,10,1999.9933850340858
Mgat1KO,15n20012,10,1999.9881776255404
Mgat1KO,15n24005,10,1999.9917152372436
Mgat1KO,15n24010,10,1416.8170873582753
Mgat1KO,15n24013,10,1611.0361109900048
Mgat1KO,15o27002,10,1569.9766034226097
Mgat1KO,15o27005,10,1553.119614624583
Mgat1KO,15o27010,10,1999.9904473707818
Mgat1KO,15o27018,10,1857.2852942072893
Mgat1KO,15o27025,10,1950.1890339150286
Mgat1KO,15o27028,10,1820.1950261611144
Mgat1KO,15o27031,10,1968.8211738547618
Mgat1KO,15o28006,10,1921.3548015344325
Mgat1KO,15o28009,10,1460.2253304571698
Mgat1KO,15o28012,10,1999.9934592833706
WT,15n10002,11,0.10713158893124891
WT,15n10006,11,0.3615135418881277
WT,15n10009,11,0.10270717535706478
WT,15n10012,11,0.06059270420245868
WT,15n23002,11,0.2450709062272002
WT,15n23005,11,0.18158967194512993
WT,15n23008,11,0.1383079087023885
WT,15n23011,11,0.3324215775488053
WT,15n23014,11,0.28921083215177185
WT,15n23019,11,0.2400608918563292
WT,15n23022,11,0.15964858520311245
WT,15o20002,11,0.1711273126048926
WT,15o20005,11,0.12279351532890773
WT,15o20010,11,0.16303543754670266
WT,15o20015,11,0.17057016539672037
WT,15o21003,11,0.14889586531866666
WT,15o21008,11,0.2142683635723282
WT,15o22002,11,0.09889571855179993
WT,15o22008,11,0.04152722800995451
WT,15o26002,11,0.05784787729187385
WT,15o26005,11,0.20945357757970715
WT,15o26008,11,0.25378625311100783
WT,15o26014,11,0.32934645339155855
WT,15o26017,11,0.26090890478937967
WT,15o26020,11,0.14823663220759767
WT,15o26023,11,0.20042575631328874
WT,15o26031,11,0.17686924579856939
WT,15o29002,11,0.14455087217294554
WT,15o29009,11,0.23131996338122254
WT,15o29012,11,0.23887224042377114
WT,15o29015,11,0.06054531179439736
WT,15o29021,11,0.19672611671568327
WT,15o29024,11,0.09404040178642337
WT,15o29027,11,0.1363708138313878
Mgat1KO,15n03002,11,0.057362987110430044
Mgat1KO,15n03005,11,0.08381954563937302
Mgat1KO,15n03008,11,0.12376823123577331
Mgat1KO,15n03011,11,0.051900345605450635
Mgat1KO,15n03014,11,0.07140853885988624
Mgat1KO,15n03017,11,0.02448796620339433
Mgat1KO,15n03028,11,0.028991671949375863
Mgat1KO,15n04002,11,0.03685113478811787
Mgat1KO,15n04009,11,0.015467523379721614
Mgat1KO,15n04014,11,0.028070049803267272
Mgat1KO,15n04017,11,0.03389225863976456
Mgat1KO,15n04020,11,0.08155978284989683
Mgat1KO,15n04023,11,0.03295389124876851
Mgat1KO,15n04026,11,0.052784040392173645
Mgat1KO,15n04029,11,0.04724647876347087
Mgat1KO,15n09002,11,0.054926501559565605
Mgat1KO,15n09005,11,0.03455988593271721
Mgat1KO,15n20005,11,0.04940787503714794
Mgat1KO,15n20008,11,0.029429520579304185
Mgat1KO,15n20012,11,0.036496233241059994
Mgat1KO,15n24005,11,0.036740890985739044
Mgat1KO,15n24010,11,0.042952977970632696
Mgat1KO,15n24013,11,0.04300641277833276
Mgat1KO,15o27002,11,0.01774848532812152
Mgat1KO,15o27005,11,0.0570029732780192
Mgat1KO,15o27010,11,0.02330774347791565
Mgat1KO,15o27018,11,0.018782552465343934
Mgat1KO,15o27025,11,0.031943863736076585
Mgat1KO,15o27028,11,0.014665574581755261
Mgat1KO,15o27031,11,0.018285352578960298
Mgat1KO,15o28006,11,0.05457535462271423
Mgat1KO,15o28009,11,0.040221733892666214
Mgat1KO,15o28012,11,0.04257185619127232
